Username,Comment,Stemming,Translated,Sentiment_polarity,Sentiment
@IsiasihRahayu,Licik dari awal mau nyapres aja sdh melanggar hukum lho 02.menang pasti licik curang segala cara di tempuh utk menang menjijikan,licik nyapres langgar hukum lho menang licik curang tempuh menang jijik,"It's sneaky to cheat for the president, you know, you win, you win, you cheat, you cheat, you win, it's disgusting",0.3500000000000001,positive
@bearvw1966,Prabowo Presiden😅,prabowo presiden,Prabowo is president,0.0,neutral
@Kanti_Rahayu_,Gemoy pasti menang❤,gemoy menang,Gemoy wins,0.3,positive
@JoyBoy-jh7eb,Tunggu paslon 02 penuh kecurangan sekarang kelihatan dari mulai tps.,tunggu paslon penuh curang tps,Wait for the candidate pair full of fraudulent TPS,0.35,positive
@alimuktar3845,Selamat pak prabowo dan mas Gibran... Bravoo.... Siappp,selamat prabowo mas gibran bravoo siappp,"congratulations Prabowo, Mas Gibran, bravoo ready",0.2,positive
@IsiasihRahayu,Woi survei 02 curang licik. Menjijikan. Semoga kalah,woi survei curang licik jijik moga kalah,"Wow, sneaky cheating survey, disgusted, I hope you lose",-0.45,negative
@metdestro1215,Para Guru besar itu masih kalah dengan mahasiswa yg mengajukan judicial Review ke MK yg meloloskan gibran.,guru kalah mahasiswa aju judicial review lolos gibran,"teacher loses, student submits judicial review passes gibran",-0.3,negative
@JoyBoy-jh7eb,Tidak percaya tunggu hasil hitung manual,percaya tunggu hasil hitung manual,"Trust me, wait for the manual calculation results",0.0,neutral
@tutorial6389,perbandingan dan keanehan tahun ini.... sangat aneh. harus dirubah sistemnya saya yakin gak aakan seperti itu hasilnya.,banding aneh aneh rubah sistem aakan hasil,strange appeals to change the system will result,-0.05,negative
@gatotsubroto8806,Ad 3 orang yg sulit d nasehati<br>1. Orang gila<br>2. Orang jatuh cinta<br>3. Pendukung paslon 1 &amp; 3,orang sulit nasehati1 orang gila2 orang jatuh cinta3 dukung paslon,people who are difficult to advise1 crazy person2 people who fall in love3 support the candidate,-0.55,negative
@PendiHasibuan-og9pq,Pak Prabowo itu curang,prabowo curang,Prabowo cheated,0.0,neutral
@antonirmd187,"Semoga Bapak Presiden yang baru bisa mengangkat kami yg sudah honor mengabdi bertahun -tahun buat pemerintah, namun belum daangkat2 menjadi pegawai PPK, selamat dan Sukses Selalu buat Bapak Prabowo dan Gibran.",moga presiden angkat honor abdi tahun perintah daangkat2 pegawai ppk selamat sukses prabowo gibran,"Hopefully the president will increase the honorarium for civil servants in the year of the order to appoint PPK employees, congratulations on Prabowo Gibran's success",0.3,positive
@lexie3676,baru kali ini aku lihat ada Reporter NGONDEK ... 😂😂😂,kali lihat reporter ngondek,I've seen reporters hanging out,0.0,neutral
@user-lc7ih6rx9r,Semakin di hujat semakin di salah 2kan tp semakin ollohemberi yg Ter baik,hujat salah 2kan ollohemberi ter,"blasphemy is wrong, ollohemberi ter",-0.5,negative
@THE-ICONIC,"Tolong pihak media, yg terjadi kecurangan di TPS itu di liput donk, Morowali, Madura, dsb... 01 dan 03 banyak kecurangan... Tolong segera di liput.",tolong media curang tps liput morowali madura dsb curang tolong liput,"Please, the media is cheating but covering Morowali, Madura, etc. It's cheating, please cover it",0.0,neutral
@dikkendrudi2142,mau 1 indonesia yg milih anis<br><br>gak akan menang,indonesia pilih anisgak menang,Indonesia chooses Anisgak to win,0.8,positive
@IsiasihRahayu,02 Super lucik curang. Menjijikan. Semoga kalah.,super lucik curang jijik moga kalah,"super lucik, cheating, disgusted, hope you lose",-0.33333333333333337,negative
@user-lc7ih6rx9r,Laaah wong udh menang ya menang Yoo kan tetap Prabowo yg menang  ko msh ada apa sih,laaah menang menang prabowo menang sih,laaah win win Prabowo wins anyway,0.6333333333333334,positive
@syafrimuhammad8135,Hasil hitung cepat saking cepatnya lupa ganti tanggal nya 13 jadi 14..,hasil hitung cepat saking cepat lupa ganti tanggal,the calculation results were so fast that I quickly forgot to change the date,0.26666666666666666,positive
@asepsunda1050,selamat pak prabowo menang salam ✌,selamat prabowo menang salam,congratulations prabowo wins greetings,0.3,positive
@user-wr6xz8rw2x,memang aneh TKN 01 ada aja alasannya,aneh tkn alas,That's it alas,-0.4,negative
@cerrycerry8232,Orang yg bner bner tulus sm negara ..itulh yg akan memimpin negara indonesia ini,orang tulus negara itulh pimpin negara indonesia,A sincere person from that country leads the country of Indonesia,0.5,positive
@user-ju3xj4he5z,Itu hasil pilpres yang sudah di tentukan oleh oleh capres dalam debat nyata tu,hasil pilpres tentu capres debat nyata,The results of the presidential election are certainly a real debate for the presidential candidates,0.2,positive
@AndiFahruri,"Haduhhh,,01 dan03. Klu gak siap kalah jangan ikut nyapres😅😅😅😅😅😅",haduhhh dan03 kalah nyapres,ugh dan03 lost the presidential nomination,0.0,neutral
@elisabetta3769,Tahun ini pendukung jokowi plus pendukung prabowo fanatik bersatu..jd no wonder bisa capai 50%,dukung jokowi plus dukung prabowo fanatik satu no wonder capai,support Jokowi plus support Prabowo fanatically one no wonder achieve,0.0,neutral
@sakdermo4028,"Pembukaan awal saja salah satu paslon sudah bertengger pd angka<br>23.57%<br>58,15%<br>18,29% <br>ini logikanya gimana, sedangkan data masuk 23.70%",buka salah paslon tengger angka23 logika data masuk,open wrong candidate pair perch number 23 logic data entry,-0.25,negative
@jokosurosoanggoro8857,"Mahasiswa lebih sedikit dari rakyat, silahkan mahasiswa pilih calon urut 01 ataupun 03, tapi Swara rakyat lebih penting karena rakyat tau pemimpin yang bekerja lahir dan batin nya, karena rakyat ga mau pilih presiden SAIR BERDARAH, yang terlalu banyak bicara, nanti nya istana negara di bikin parkiran air hujan dari langit di masukan di bumi",mahasiswa rakyat sila mahasiswa pilih calon urut swara rakyat rakyat tau pimpin lahir batin rakyat pilih presiden sair darah bicara istana negara bikin parkir air hujan langit masuk bumi,"students of the people, please students choose candidates for the people's swara, the people know, lead the people physically and mentally, elect the president, blood, talk, state palace, make parking, rainwater from the sky enters the earth",0.4,positive
@firza12bunga2,SIAPKAN MOBIL SIAGA.... ANGKUT KADER PDI....pasti sakit adem panas....APALAGI MEGA... MUNGKIN BISA SETRUK.....OK GAS OK GAS COBLOS NOMOR 2 GAS...,siap mobil siaga angkut kader pdi sakit adem panas mega setruk ok gas ok gas coblos nomor gas,ready car ready to transport sick PDI cadres cool hot mega truck ok gas ok gas vote gas number,0.18367346938775508,positive
@RidwanDama-ry3sp,Terimalah dengan lapang dada pemilu ini damai untuk rakyat kita melihat masa depan Indonesia,terima lapang dada milu damai rakyat indonesia,accept the peace of the Indonesian people with grace,0.0,neutral
@SukandaSukanda-fv3rh,"Bukannya makan gratis? Sy mau setuju makan gratis.tinggal tidur,makan.tidur makan.kan enak.urusan kebenaran , keadilan, KKN, itu nmr seratus.g penting.<br>Sekali LG yg penting makan",makan gratis tuju makan gratis tinggal tidurmakan tidur makan enak urus benar adil kkn nomor ratus makan,"eat for free, go to eat for free, just sleep, eat, sleep, eat well, take care of it really fairly, right, number one hundred eat",0.36190476190476195,positive
@vlogtkimalaysia5077,Memang sulit untuk menerima kekalahan itu.,sulit terima kalah,it's hard to accept losing,-0.2916666666666667,negative
@firza12bunga2,"BANTENG NYUNGSEB ....MASIH INGAT KATA MEGAWATI DI DEPAN KADERNYA...PK JOKOWI ITU,HLO... KASIAN KALO TANPA PDI... SEKARANG DI BALIK, PDI KASIAN TANPA JOKOWI...😂😂😂 NYUNGSEP",banteng nyungseb megawati kader pakai jokowi ituhlo kasihan pdi pdi kasihan jokowi nyungsep,bull nyungseb megawati cadres use jokowi ituhlo pity pdi pdi pity jokowi nyungsep,-0.1,negative
@ElviRahmi-tv4zc,Alhamdulillah 🤲<br>semoga Prabowo Subianto presiden Indonesia 🤲,alhamdulillah moga prabowo subianto presiden indonesia,"Thank God, may Prabowo Subianto be the president of Indonesia",0.0,neutral
@sakdermo4028,Jaga tps dan kotak suara dilapangan kawal sampai tk pusat kerena kemungkinan kecurangan bisa terjadi.,jaga tps kotak suara lapang kawal pusat rena curang,take care tps airy voice box control the cheating rena center,-0.1,negative
@lisasasmiati761,Nggak ada kecurangan di TPS kami 😎👌,curang tps,cheating tps,0.0,neutral
@yunisalfaris2656,Kata maaf nya sudah di jawab oleh masyarakat Indonesia pak<br>Dgn cara menghukum calon bpk dgn cara masyarakat sendiri<br>Dgn memenangkan PRAGIB 1 satu putaran ✌✌✌✌,maaf masyarakat indonesia pakdgn hukum calon bpk masyarakat sendiridgn menang pragib putar,"Sorry, the Indonesian people adhere to the laws of their own society's candidate for the head of state by winning the pragib rotary",0.19999999999999998,positive
@FirzaNatasya,"Selamat atas kemenanganmu pak.<br>Saya sangat kagum dgn kesabaranmu ,<br>Semoga negara ini menjadi negara yg makmur damai aman dan sejahtera dlm segi ekonomi lapangan pekerjaan di perbanyak.",selamat menang kagum sabar moga negara negara makmur damai aman sejahtera segi ekonomi lapang kerja banyak,"Good luck, win, be amazed, be patient, may the country be prosperous, peaceful, peaceful, economic, plenty of work",0.44000000000000006,positive
@RidwanDama-ry3sp,Ini kemauan rakyat untuk satu putaran ternyata terbukti menang 02 yang menang,mau rakyat putar bukti menang menang,want people to spin the proof of win win,0.8,positive
@satriagaming6891,Kenapa...ya...dari dulu..cerita tidak jujur..pilpres...kalau curiga dicurangi...bikin aja negara sendiri...tidak usah ada pemilihan...umum..oleh rakyat...Ter lalu konyol..negara ini..,cerita jujur pilpres curiga curang bikin negara pilih rakyat ter konyol negara,The honest story of the presidential election is that suspicion of fraud makes the country choose the country's most ridiculous people,0.2555555555555556,positive
@WidodoBudi,Kayaknya gara-gara Ahok sempat ngomong Jokowi gak bisa kerja,kayak garagara ahok omong jokowi kerja,It's like Ahok said Jokowi was working,0.0,neutral
@RayyankaBeats,"Kira2 capres no 1 bakalan diangkat jadi mentri kaga ya✌, terus nilainya berapa ya yg cocok🤭",capres no angkat tri kagak nilai cocok,capres no lift tri kakag value match,0.0,neutral
@nadziranurmaulida-cj6uq,di kampung saya no1 dapat suara=67<br>no dua dapat =720<br>no tiga dapat 36 <br>jadi udah jelas rakyat pilih yang mana kalo udah kalah ya kalah saya  jangan bayak ngomong 😆😆,kampung no1 suara67no 720no rakyat pilih kalah kalah bayak omong,village no. 1 vote 67 no 720 no the people vote lose lose lose talk a lot,0.0,neutral
@rezekifaradiana1366,Alhamdullilah Bapak prabowo gibran menang,alhamdullilah prabowo gibran menang,Thank God Prabowo Gibran won,0.0,neutral
@sakdermo4028,"Quick Cuont menjadi penggiringan opini, sedangkan Real Cuont blm selesai Quick Cuont harusnya dilakukan sesudah Real Cuont sebagai control data agar masarakat tdk resah.",quick cuont giring opini real cuont selesai quick cuont real cuont control data masarakat resah,quick cuont leads real cuont opinions to completion quick cuont real cuont controls data of anxious community,0.16333333333333333,positive
@junaidirafli7405,Rakyat Indonesia  umum nya asal ceplos saja gk mengerti tujuan  memilih pemimpin  yg bisa merobah sistem jadul ke sistem maju  gampang di bodohi  utk memilih apa boleh buat  bongok sih,rakyat indonesia ceplos erti tuju pilih pimpin merobah sistem jadul sistem maju gampang bodoh pilih bongok sih,"The people of Indonesia are stupid, meaning to choose a leader to change the old system, the advanced system is easy, stupid, choose to be arrogant",-0.1333333333333333,negative
@IM_NETIZEN62,Siap&quot; makan daging onta ama banteng😂,makan daging onta banteng,eat bull camel meat,0.0,neutral
@deborapurba3270,Selalu yang kalah gak menerima,kalah terima,lost,0.0,neutral
@mbahmisirah7617,Manusia tanpa adanya Alloh SWT . Manusia bukan siapa siapa dan tidak akan jadi apa apa. Maka dari itu siapapun yg jadi pemimpin Negara mungkin sudah kehendak Alloh SWT mungkin juga sudah pilihan Alloh SWT. Manusia hanya bisa berusaha semua itu yg menentukan hanya lah Alloh SWT. Manusia tidak bisa melawan takdir dan kehendak Alloh SWT. Yg penting kita tetap menjaga persatuan dan kesatuan  kerukunan dan kedamaian.,manusia allah swt manusia pimpin negara hendak allah swt pilih allah swt manusia usaha tentu allah swt manusia lawan takdir hendak allah swt jaga satu satu rukun damai,man of god swt man lead the country if god swt choose god swt man of course effort god swt man against destiny will god swt keep one peace,0.0,neutral
@yusufwaker_men3637,Itu banyak bohong nya,bohong,Lie,0.0,neutral
@TonoNgebel,Demokrasi harus jalan normal dgn baik  siapapun yg jadi presiden harus di hi ormati langkah selanjut nya Anis harus di adili kasus koropsi nya,demokrasi jalan normal presiden hi ormati langkah lanjut anis adil koropsi,Democracy is a normal path for the President to respect Anis Adil's next step towards corruption,0.075,positive
@imam.subadi2126,Untuk Kalimantan sepertinya tdk ada kecurangan yg pasti o1 dan 03 biunder yg Amin ikn tidak di teruskan uangnya untuk membangun 14 kota sejajar JKT itu kerjaan mimpi terus Ganjar Mahfud MD banyak blunder sekarang rakyat Indonesia sangat menghormati Jokowi kebijakannya sehingga disegani di dlm maupun di luar negeri frop makfut mudah tersinggung seperti pembangunan Indonesia timur dan Debat sama Gibran  makanya pemilih banyak partainya PDIP PKS dll pilihannya tapi presidenya tetap Gibran dan Prabowo Subianto itu menunjukan pengaruh Jokowi sangat kuatnya tks,kalimantan curang o1 biunder amin ikn terus uang bangun kota sejajar jakarta kerja mimpi ganjar mahfud md blunder rakyat indonesia hormat jokowi bijak segani negeri frop makfut mudah singgung bangun indonesia timur debat gibran pilih partai pdip pks dll pilih presidenya gibran prabowo subianto tunjuk pengaruh jokowi kuat tks,"Kalimantan is cheating O1 Biunder Amen IKN continues to make money, build a city parallel to Jakarta, work, dream, reward, Mahfud, Md, blunder, Indonesian people respect Jokowi, be wise, respect the country, Frop Makfut, easy to offend, wake up East Indonesia, Gibran debate, vote for the PDP party, PKS, etc., elect the president, Gibran Prabowo Subianto, show Jokowi's influence is strong, tks",0.47333333333333333,positive
@user-px9kn6rl9o,Hebat sekali yahh kpu dan antek anteknya mengatur semua<br>Canggih.. Tapi ketahuan,hebat kpu antek antek atur semuacanggih tahu,great kpu minions organize everything sophisticated you know,0.65,positive
@user-iu5vk1gz6x,"Pilihan rakyat,Riel hati nurani rakyat pak.buksn karena banson,bukan karena bantuan,,bapak yang ga demokrasi,itu rakyat yang milih,satu putaran selese,",pilih rakyatriel hati nurani rakyat buksn bansonbukan bantuanbapak demokrasiitu rakyat milihsatu putar selese,"vote for the peopleriel the conscience of the people not bansonnot the help of the father of democracy, the people vote, one turn is complete",0.1,positive
@MileaZie,Si surya msh blm nerima kekalahan.. Bangke,sih surya terima kalah bangkai,Surya actually accepts losing to a dead body,-0.1,negative
@imadesutapaspd4260,"Pasukan sakit hati dan kalah lagi,akan mencari berbagai macam alasan dan tuduhan dari berbagai sudut.",pasu sakit hati kalah lagiakan cari alas tuduh sudut,vase hurt heart lost again looking for a corner cushion,0.0,neutral
@khanafiahmad3729,tidak ada yang berpihakk rayak memang sdah pandai kokkk,berpihakk rayak pandai,be smart,0.21428571428571427,positive
